varible_name,method,"AffinityPropagation(damping=0.999, random_state=0)","AgglomerativeClustering(metric='euclidean', n_clusters=13)","KMeans(n_clusters=13, n_init='auto', random_state=0)",MeanShift(bandwidth=2.3),"SpectralClustering(assign_labels='discretize', n_clusters=13, random_state=0)"
results,sklearn.model_selection.cross_val_score,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
"X1_train,X1_test,y1_train,y1_test",sklearn.model_selection.train_test_split,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
"X2_train,X2_test,y2_train,y2_test",sklearn.model_selection.train_test_split,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
confusion_matrix_y1,sklearn.metrics.confusion_matrix,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
confusion_matrix_y2,sklearn.metrics.confusion_matrix,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf_roc_auc,sklearn.metrics.roc_auc_score,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf1_roc_auc,sklearn.metrics.roc_auc_score,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf,sklearn.linear_model.LogisticRegression,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf1,sklearn.linear_model.LogisticRegression,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
x_ax,numpy.array,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
freqs,numpy.array,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
words,numpy.array,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
mask,numpy.zeros,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ind,numpy.argsort,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
bad_rotten,numpy.argsort,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
bad_fresh,numpy.argsort,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sorted_doc_freqs,numpy.sort,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
x,numpy.eye,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
_,matplotlib.pyplot.xlabel,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
_,matplotlib.pyplot.ylabel,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
xvar,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
critics,pandas.read_csv,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,y_train,X_test,y_test",sklearn.model_selection.train_test_split,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"xtrain,xtest,ytrain,ytest",sklearn.model_selection.train_test_split,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"_,itest",sklearn.model_selection.train_test_split,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
clf,sklearn.naive_bayes.MultinomialNB,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
classifier,sklearn.naive_bayes.MultinomialNB,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
clf,sklearn.naive_bayes.MultinomialNB,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
counts,collections.Counter,CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
self.total_rewards,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
self.total_counts,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
current_action,numpy.argmax,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
current_action,numpy.argmax,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
current_action,numpy.argmax,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
current_averages,numpy.divide,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
current_averages,numpy.divide,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
current_averages,numpy.divide,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
figTSNE,matplotlib.pyplot.figure,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
ax1,matplotlib.pyplot.subplot,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.subplot,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
Z_embedding_tree,scipy.spatial.cKDTree,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
greyc_U,numpy.array,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
YnxG_allNME,numpy.asarray,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
YnxG_allNME,numpy.asarray,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
y_dec,numpy.asarray,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
pbestacci,numpy.zeros,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
combX_allNME,numpy.concatenate,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
dataZspace_wmu,numpy.concatenate,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
Zspace_mu,numpy.concatenate,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
dataZspace_wmu,numpy.concatenate,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
allNMEs_dynamic,pandas.read_csv,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
allNMEs_morphology,pandas.read_csv,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
allNMEs_texture,pandas.read_csv,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
allNMEs_stage1,pandas.read_csv,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
tsne,sklearn.manifold.TSNE,CLUSTER_20,CLUSTER_3,CLUSTER_9,CLUSTER_0,CLUSTER_0
df['SPARQLendpoint'],pandas.Series,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
df,pandas.read_csv,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
request_SE,requests.get,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
response,requests.request,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
df3,pandas.read_csv,CLUSTER_18,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
f,matplotlib.pyplot.figure,CLUSTER_18,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
start,time.time,CLUSTER_30,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
start,time.time,CLUSTER_30,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
"fig,ax",matplotlib.pyplot.subplots,CLUSTER_30,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
XX,numpy.array,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
XX,numpy.array,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
mu_true,numpy.asanyarray,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
sigma_true,numpy.asanyarray,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
sigma,numpy.asanyarray,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
tmp,numpy.asanyarray,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
mu_true,numpy.asanyarray,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
sigma_true,numpy.asanyarray,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
likelihood,numpy.zeros,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
pi,numpy.zeros,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
tmp_mu,numpy.zeros,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
tmp_sigma,numpy.zeros,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
tmp_sigma[k],numpy.zeros,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
Z,numpy.sum,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
N,numpy.sum,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
prev_sum_log_likelihood,numpy.sum,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
sum_log_likelihood,numpy.sum,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
Z,numpy.sum,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
"X,Y",numpy.meshgrid,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
"X,Y",numpy.meshgrid,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.axes,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
CS,matplotlib.pyplot.contour,CLUSTER_14,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
