varible_name,method,"AffinityPropagation(damping=0.999, random_state=0)","AgglomerativeClustering(metric='euclidean', n_clusters=13)","KMeans(n_clusters=13, n_init='auto', random_state=0)",MeanShift(bandwidth=2.3),"SpectralClustering(assign_labels='discretize', n_clusters=13, random_state=0)"
food,"pandas.DataFrame({
'brand':['YumYum','YumYum','Indomie','Indomie','Indomie'],
'style':['cup','cup','cup','pack','pack'],
'rating':[4,4,3.5,15,5]
})",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
DC2,"pandas.DataFrame({""name"":['Alfred','Batman','Catwoman'],
""toy"":['12','Batmobile','Bullwhip']})",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
NLP,pandas.DataFrame({'City':['NewYork(City),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
missing_data,"pandas.concat([total,percent],axis=1,keys=['Total','Percent'])",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,pandas.read_csv('train.csv'),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fg,"seaborn.FacetGrid(df,hue=""Sex"",aspect=3)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fg,"seaborn.FacetGrid(df,aspect=3)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.boxplot(x=boston[""CRIM""])",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.boxplot(x=boston[""CRIM""])",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.scatterplot(x=""Fare"",y=""Age"",hue='Embarked',data=df)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
boston_dataset,sklearn.datasets.load_boston(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
pos,"re.search('\(.*',City_name)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
self.returns,"pandas.DataFrame({
'stocks':self.stock_data['Close'].rolling(window=2,center=False)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
portfolios,"pandas.DataFrame({
'buy_and_hold':self.buy_and_hold(testing_indexes)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
portfolio_values,"pandas.DataFrame({
'buy_and_hold':self.evaluate(portfolios.buy_and_hold)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
factors,"pandas.DataFrame({'action':0,'reward':0,'state':0},index=training_indexes)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
testing,"pandas.DataFrame({'action':0,'state':0},index=testing_indexes)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
data,"pandas.DataFrame(data,columns=['Opentime','Open','High','Low','Close','Volume','Closetime','Quotevolume','Numtrades','btcbuys','coinbuys','ignore'])",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
fs_df,pandas.DataFrame(files),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
out,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
date_int,"pandas.DataFrame({""Date"":[d.strftime('%Y-%m-%d')",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
port,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
curr_port,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
positions,pandas.DataFrame(index=signals.index),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
all_ports,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
curr_port_hist,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
port_hist,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
prices,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
bt_returns,"pandas.DataFrame(returns,columns=['return'])",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
all_ports,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
curr_port_hist,pandas.DataFrame(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
bw_freq,pandas.concat(bw_freq),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
out,"pandas.concat([out,data],axis=0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
curr_port,"pandas.concat([curr_port,curr])",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
port,"pandas.concat([port,curr_port])",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
curr,pandas.read_csv(loc+i),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
fs,pandas.read_csv(freq_loc),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"fig,ax1",matplotlib.pyplot.subplots(),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
T,"numpy.zeros((3,3,3)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
R,"numpy.zeros((3,3)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""p>2""]","numpy.where(signals[coin]>signals[""2""],1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""p>1""]","numpy.where(signals[coin]>signals[""1""],1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""p>-1""]","numpy.where(signals[coin]>signals[""-1""],1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""p>-2""]","numpy.where(signals[coin]>signals[""-2""],1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
signals['short'],"numpy.where(signals[coin]<signals[""stop""],-1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
signals['short2'],"numpy.where(signals[coin]<signals[""stop2""],-1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""p>2""]","numpy.where(signals[coin]>signals[""2""],1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""p>1""]","numpy.where(signals[coin]>signals[""1""],1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""short""]","numpy.where(signals[coin]<signals[""-1""],-1.0,0.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"signals[""positions""]","numpy.where(signals[""positions""]==signals[""ss""],0.0,1.0)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
prices['returns'],numpy.log(prices[coin]/prices[coin].shift(1),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
action,"random.randint(-1,1)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
state_idx,"random.randint(0,2)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
action_idx,"random.randint(0,2)",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
v,datetime.datetime.fromtimestamp(int(v),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
v,datetime.datetime.fromtimestamp(int(v),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
p,"datetime.datetime.strptime(p,'%Y-%m-%d')",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
n,"datetime.datetime.strptime(n,'%Y-%m-%d')",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
st,"datetime.datetime.strptime(d,'%Y-%m-%d')",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
end,"datetime.datetime.strptime(lastn[c+1],'%Y-%m-%d')",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
st,"datetime.datetime.strptime(d,'%Y-%m-%d')",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
end,"datetime.datetime.strptime(p_dates[c+1],'%Y-%m-%d')",CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
epoch,datetime.datetime.utcfromtimestamp(0),CLUSTER_0,CLUSTER_0,CLUSTER_9,CLUSTER_9,CLUSTER_7
"plt.imshow(x_train[random_num],cmap",matplotlib.pyplot.get_cmap('gray'),CLUSTER_7,CLUSTER_11,CLUSTER_4,CLUSTER_0,CLUSTER_1
"plt.imshow(x_train[random_num],cmap",matplotlib.pyplot.get_cmap('gray'),CLUSTER_7,CLUSTER_11,CLUSTER_4,CLUSTER_0,CLUSTER_1
"plt.imshow(x_train[random_num],cmap",matplotlib.pyplot.get_cmap('gray'),CLUSTER_7,CLUSTER_11,CLUSTER_4,CLUSTER_0,CLUSTER_1
"plt.imshow(x_train[random_num],cmap",matplotlib.pyplot.get_cmap('gray'),CLUSTER_7,CLUSTER_11,CLUSTER_4,CLUSTER_0,CLUSTER_1
"plt.imshow(x_train[random_num],cmap",matplotlib.pyplot.get_cmap('gray'),CLUSTER_7,CLUSTER_11,CLUSTER_4,CLUSTER_0,CLUSTER_1
"plt.imshow(x_train[random_num],cmap",matplotlib.pyplot.get_cmap('gray'),CLUSTER_7,CLUSTER_11,CLUSTER_4,CLUSTER_0,CLUSTER_1
df,pandas.read_html('http://space-facts.com/mars/'),CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
K,"numpy.arange(0,Nk,1)",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
K2,"numpy.arange(0,Nk2,1)",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
Rk,"numpy.zeros((Nk,1)",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
qrows,"numpy.concatenate([np.arange(0,10,1)",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
autocovs2,"numpy.correlate(Qp,Qp,mode='full')",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
R,"numpy.corrcoef(Qtm1,Qt)",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
R,"numpy.corrcoef(Qtmk,Qt)",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
R,"numpy.corrcoef(Qtmk,Qt)",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
df,pandas.read_pickle('MFBoiseDischarge_WY2001-2017.pkl'),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
response,requests.get(target_url),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
response,requests.get(first_link),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
response,requests.get(url),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
df,pandas.DataFrame(arrange_data),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
img,numpy.array(img),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
a,numpy.zeros(10),CLUSTER_10,CLUSTER_7,CLUSTER_0,CLUSTER_0,CLUSTER_1
rnd_choice,"random.choice([0,1])",CLUSTER_10,CLUSTER_7,CLUSTER_0,CLUSTER_0,CLUSTER_1
X_ter,sklearn.decomposition.KernelPCA(kernel='rbf'),CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
X_bis,sklearn.decomposition.PCA(),CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
iris,sklearn.datasets.load_iris(),CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
fig,"matplotlib.pyplot.figure(figsize=(12,6)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
data,numpy.asarray(im),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
data,numpy.asarray(img_pil),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
weekdays_spending_df,pandas.DataFrame(weekdays_spending),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
weekdays_spending_df,pandas.DataFrame(weekdays_spending),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays,pandas.DataFrame(df_date_twenty),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays,pandas.DataFrame(df_date_twenty),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays_up,pandas.DataFrame(df_date_twenty_up),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays_up,pandas.DataFrame(df_date_twenty_up),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays_up,pandas.DataFrame(df_date_twenty_up),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays_up,pandas.DataFrame(df_date_twenty_up),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays_up,pandas.DataFrame(df_date_twenty_up),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_twenty_weekdays_up,pandas.DataFrame(df_date_twenty_up),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_date_thirty_weekdays,pandas.DataFrame(df_date_thirty),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_raw,"pandas.read_csv(r""Card_Spanding_cl5.csv"",engine=""python"",encoding='utf-8-sig')",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
summary,"pandas.DataFrame(columns=[""City""],data=city)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
raw_data,"pandas.read_csv(""../Dataset/stores.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"f,ax","matplotlib.pyplot.subplots(figsize=(20,5)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
displacement_field,"numpy.zeros((width,height,2)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_0,CLUSTER_8
vector_field,"numpy.zeros((width,height,2)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_0,CLUSTER_8
trial_mouse_data,"pandas.merge(clin_trial_data,mouse_drug_data,how='left',on='MouseID')",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
clin_trial_data,"pandas.read_csv(""raw_data/clinicaltrial_data.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
mouse_drug_data,"pandas.read_csv(""raw_data/mouse_drug_data.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
g,"seaborn.barplot(x,y,palette=colors)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
start_time,time.time(),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_10,CLUSTER_7
start,time.time(),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_10,CLUSTER_7
df,pandas.DataFrame(data=d),CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
df,"pandas.DataFrame({'type':['FirstDeliveryPromo','LapsedCustomerPromo','MonthlySubscription','PercentageDiscount','no_promo'],'av_dollar_per_order':[778.360000,1059.150000,836.657064,743.980000,809.572466]})",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
df2,"pandas.DataFrame({'type':['FirstDeliveryPromo','LapsedCustomerPromo','MonthlySubscription','PercentageDiscount','no_promo'],'av_rev_per_order':[769.601193,0,1166.043670,763.562000,861.854900]})",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
orders_prom,"pandas.merge(orders,promo_codes,left_on='id',right_on='order_id',how='left')",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
orders_prom_stores,"pandas.merge(orders_prom,stores,left_on='store_id',right_on='id',how='left')",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
orders_prom_stores_prod,"pandas.merge(sub_df,products,left_on='id',right_on='store_id',how='left')",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
orders,"pandas.read_csv(""orders.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
order_items,"pandas.read_csv(""order_items.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
promo_codes,"pandas.read_csv(""promo_codes.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
restaurants,"pandas.read_csv(""restaurants.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
categories,"pandas.read_csv(""categories.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
categories_products,"pandas.read_csv(""categories_products.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
products,"pandas.read_csv(""products.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
stores,"pandas.read_csv(""stores.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
invoices,"pandas.read_csv(""invoices.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
invoice_items,"pandas.read_csv(""invoice_items.csv"")",CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
orders.created_at,pandas.to_datetime(orders.created_at),CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
color,seaborn.color_palette(),CLUSTER_0,CLUSTER_2,CLUSTER_7,CLUSTER_0,CLUSTER_0
weights,numpy.zeros(features.shape[1]),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
scores,"numpy.dot(features,weights)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
scores,"numpy.dot(features,weights)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
gradient,"numpy.dot(features.T,output_error_signal)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
intercept,"numpy.ones((features.shape[0],1)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
ll,numpy.sum(target*scores-np.log(1+np.exp(scores),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
simulated_labels,numpy.hstack((np.zeros(num_observations),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
features,"numpy.hstack((intercept,features)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
simulated_separableish_features,"numpy.vstack((x1,x2)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
flattened,pandas.DataFrame(min_max_pivot.to_records(),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
flattened,pandas.DataFrame(min_max_pivot.to_records(),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
flattened,pandas.DataFrame(min_max_pivot.to_records(),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
feature_index,pandas.Index(explore_features),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
coeff_pivot,"pandas.pivot_table(new_df,index=['name','value','index'],columns=None,margins=False,values='abs_value')",CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
min_max_pivot,"pandas.pivot_table(new_df,index=['name'],values=['value'],aggfunc=[np.min,np.max])",CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
coeff_pivot,"pandas.pivot_table(new_df,index=['name','value','index'],columns=None,margins=False,values='abs_value')",CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
min_max_pivot,"pandas.pivot_table(new_df,index=['name'],values=['value'],aggfunc=[np.min,np.max])",CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
coeff_pivot,"pandas.pivot_table(new_df,index=['name','value','index'],columns=None,margins=False,values='abs_value')",CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
min_max_pivot,"pandas.pivot_table(new_df,index=['name'],values=['value'],aggfunc=[np.min,np.max])",CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
demographics['registr_dt'],pandas.to_datetime(demographics['registr_dt']),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
now,pandas.to_datetime('today'),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
hist_series,numpy.array(demographics[feature].astype('string'),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
spread,"numpy.logspace(-1,4,num=20)",CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
counts,collections.Counter(hist_series),CLUSTER_5,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
calib,numpy.array(line[:-1].split(''),CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
CALIB,"numpy.array([[F,0,W/2,EXT[0]],[0,F,H/2,EXT[1]],
[0,0,1,EXT[2]]],dtype=np.float32)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
depth,"numpy.array([location[2]],dtype=np.float32)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
pt_2d,numpy.array([(bbox[0]+bbox[2]),CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
ct,numpy.array(ct),CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
r,numpy.array(vertexes),CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
R,"numpy.array([[c,0,s],[0,1,0],[-s,0,c]],dtype=np.float32)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
corners,"numpy.array([x_corners,y_corners,z_corners],dtype=np.float32)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
R,"numpy.array([[c,0,s],[0,1,0],[-s,0,c]],dtype=np.float32)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
orientation_3d,"numpy.array([[0,dim[2]],[0,0],[0,0]],dtype=np.float32)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
vc,numpy.zeros(18),CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
pts_3d_homo,"numpy.concatenate(
[pts_3d,np.ones((pts_3d.shape[0],1)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
corners_3d,"numpy.dot(R,corners)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
pts_2d,"numpy.dot(P,pts_3d_homo.transpose(1,0)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
orientation_3d,"numpy.dot(R,orientation_3d)",CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
"c,s",numpy.cos(rotation_y),CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
"c,s",numpy.cos(rotation_y),CLUSTER_23,CLUSTER_0,CLUSTER_11,CLUSTER_2,CLUSTER_1
sanca,"pandas.read_csv('gera_serie_SC.txt',sep=';')",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
sampa,"pandas.read_csv('gera_serie_SP.txt',sep=';')",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
sanca['Data'],pandas.to_datetime(sanca['Data']),CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
sampa['Data'],pandas.to_datetime(sampa['Data']),CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
fig,"matplotlib.pyplot.figure(figsize=(10,7)",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
fig,"matplotlib.pyplot.figure(figsize=(10,7)",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
fig,"matplotlib.pyplot.figure(figsize=(18,10)",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
Counts_np,numpy.array(Counts),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
"plt.scatter(np.array(X),np.array(Y),c",numpy.array(New_labels),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
Counts,numpy.zeros(len(Centers),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
data,"pandas.read_csv('checkins.csv',engine='python')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
